version	text_id	text_domain	order_bq_1_ans	order_bq_2_ans	order_bq_3_ans	order_tq_1_ans	order_tq_2_ans	order_tq_3_ans	trial
92	p2	physics	[3, 2, 4, 1]	[4, 3, 1, 2]	[2, 3, 4, 1]	[1, 3, 2, 4]	[3, 1, 2, 4]	[2, 1, 4, 3]	2
92	b2	biology	[4, 1, 3, 2]	[3, 1, 4, 2]	[2, 3, 4, 1]	[2, 3, 1, 4]	[2, 1, 4, 3]	[3, 2, 4, 1]	3
92	b5	biology	[4, 3, 2, 1]	[1, 2, 3, 4]	[3, 2, 1, 4]	[1, 2, 3, 4]	[3, 4, 2, 1]	[4, 3, 2, 1]	4
92	p5	physics	[2, 4, 1, 3]	[1, 2, 4, 3]	[2, 3, 4, 1]	[4, 1, 2, 3]	[1, 3, 2, 4]	[3, 1, 2, 4]	5
92	b1	biology	[4, 2, 1, 3]	[1, 2, 3, 4]	[4, 2, 1, 3]	[3, 4, 2, 1]	[4, 2, 3, 1]	[1, 4, 3, 2]	6
92	b3	biology	[2, 1, 3, 4]	[3, 1, 4, 2]	[2, 4, 1, 3]	[3, 4, 1, 2]	[2, 4, 3, 1]	[2, 1, 4, 3]	7
92	b4	biology	[4, 1, 2, 3]	[3, 4, 2, 1]	[1, 2, 3, 4]	[1, 3, 4, 2]	[2, 4, 3, 1]	[3, 4, 1, 2]	8
92	p3	physics	[2, 4, 1, 3]	[3, 4, 1, 2]	[4, 1, 2, 3]	[2, 4, 3, 1]	[4, 3, 1, 2]	[2, 3, 4, 1]	9
92	p0	physics	[4, 1, 2, 3]	[4, 3, 1, 2]	[1, 2, 3, 4]	[4, 2, 1, 3]	[4, 3, 2, 1]	[4, 2, 3, 1]	10
92	b0	biology	[2, 3, 1, 4]	[3, 1, 2, 4]	[2, 1, 4, 3]	[3, 2, 1, 4]	[2, 1, 3, 4]	[1, 3, 2, 4]	11
92	p4	physics	[3, 4, 2, 1]	[4, 2, 3, 1]	[2, 4, 1, 3]	[1, 3, 4, 2]	[1, 4, 3, 2]	[4, 1, 3, 2]	12
93	p5	physics	[3, 4, 1, 2]	[1, 3, 4, 2]	[2, 3, 4, 1]	[4, 2, 3, 1]	[2, 1, 3, 4]	[4, 3, 1, 2]	1
93	b4	biology	[4, 1, 2, 3]	[2, 1, 3, 4]	[2, 4, 1, 3]	[4, 1, 2, 3]	[4, 2, 1, 3]	[2, 4, 3, 1]	2
93	b5	biology	[4, 3, 2, 1]	[3, 4, 1, 2]	[1, 2, 3, 4]	[2, 3, 4, 1]	[1, 4, 3, 2]	[4, 3, 2, 1]	3
93	p4	physics	[4, 1, 3, 2]	[4, 3, 1, 2]	[2, 4, 3, 1]	[4, 2, 1, 3]	[2, 4, 3, 1]	[4, 2, 3, 1]	4
93	b1	biology	[2, 4, 1, 3]	[1, 4, 3, 2]	[4, 2, 1, 3]	[3, 2, 1, 4]	[3, 1, 4, 2]	[4, 1, 3, 2]	5
93	p2	physics	[1, 3, 2, 4]	[1, 4, 2, 3]	[2, 3, 1, 4]	[4, 1, 2, 3]	[3, 4, 1, 2]	[2, 4, 1, 3]	6
93	p3	physics	[3, 1, 4, 2]	[3, 1, 2, 4]	[3, 2, 4, 1]	[4, 3, 1, 2]	[4, 1, 3, 2]	[2, 4, 1, 3]	7
93	p1	physics	[1, 3, 4, 2]	[2, 1, 4, 3]	[2, 1, 3, 4]	[2, 4, 1, 3]	[4, 2, 1, 3]	[2, 4, 1, 3]	8
93	p0	physics	[1, 2, 3, 4]	[4, 3, 1, 2]	[3, 1, 4, 2]	[3, 2, 1, 4]	[4, 2, 1, 3]	[2, 1, 3, 4]	9
93	b0	biology	[2, 4, 3, 1]	[4, 2, 3, 1]	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 2, 3, 1]	10
93	b3	biology	[3, 2, 1, 4]	[3, 1, 4, 2]	[1, 3, 2, 4]	[4, 1, 2, 3]	[4, 1, 3, 2]	[2, 4, 3, 1]	11
93	b2	biology	[3, 2, 4, 1]	[1, 3, 4, 2]	[3, 2, 4, 1]	[4, 3, 1, 2]	[3, 4, 1, 2]	[2, 4, 3, 1]	12
94	p3	physics	[2, 3, 1, 4]	[2, 4, 3, 1]	[1, 2, 3, 4]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 3, 1, 4]	1
94	b0	biology	[3, 4, 2, 1]	[3, 4, 2, 1]	[3, 1, 2, 4]	[3, 1, 4, 2]	[4, 3, 2, 1]	[2, 3, 4, 1]	2
94	b5	biology	[1, 3, 4, 2]	[1, 3, 2, 4]	[3, 2, 4, 1]	[2, 1, 3, 4]	[4, 3, 2, 1]	[4, 2, 1, 3]	3
94	p5	physics	[4, 3, 2, 1]	[3, 1, 4, 2]	[3, 4, 1, 2]	[1, 4, 3, 2]	[4, 1, 2, 3]	[2, 4, 1, 3]	4
94	b1	biology	[1, 2, 3, 4]	[4, 3, 2, 1]	[3, 2, 4, 1]	[3, 4, 1, 2]	[2, 4, 3, 1]	[1, 2, 3, 4]	5
94	p1	physics	[4, 2, 3, 1]	[3, 1, 2, 4]	[1, 3, 2, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 3, 1, 4]	6
94	p2	physics	[4, 3, 2, 1]	[3, 1, 4, 2]	[3, 1, 2, 4]	[1, 3, 4, 2]	[4, 3, 2, 1]	[4, 2, 1, 3]	7
94	b4	biology	[2, 3, 4, 1]	[4, 3, 1, 2]	[2, 1, 4, 3]	[1, 3, 2, 4]	[4, 3, 1, 2]	[2, 1, 3, 4]	8
94	b2	biology	[3, 2, 4, 1]	[4, 3, 2, 1]	[1, 2, 4, 3]	[1, 3, 4, 2]	[2, 1, 4, 3]	[3, 1, 2, 4]	9
94	b3	biology	[4, 2, 3, 1]	[1, 3, 2, 4]	[1, 3, 4, 2]	[4, 2, 1, 3]	[4, 2, 1, 3]	[3, 2, 4, 1]	10
94	p0	physics	[4, 3, 1, 2]	[4, 2, 3, 1]	[3, 4, 2, 1]	[1, 2, 4, 3]	[4, 3, 2, 1]	[2, 1, 4, 3]	11
94	p4	physics	[3, 2, 1, 4]	[4, 2, 1, 3]	[2, 3, 1, 4]	[4, 3, 1, 2]	[2, 3, 1, 4]	[4, 3, 1, 2]	12
95	p3	physics	[4, 3, 2, 1]	[1, 2, 3, 4]	[2, 4, 1, 3]	[3, 1, 4, 2]	[1, 4, 2, 3]	[4, 3, 1, 2]	1
95	b0	biology	[2, 4, 3, 1]	[1, 4, 3, 2]	[2, 3, 1, 4]	[1, 3, 2, 4]	[1, 2, 4, 3]	[4, 2, 3, 1]	2
95	b5	biology	[4, 3, 2, 1]	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 1, 3, 4]	[4, 2, 3, 1]	[3, 4, 1, 2]	3
95	b4	biology	[3, 4, 1, 2]	[2, 3, 4, 1]	[2, 1, 3, 4]	[2, 3, 4, 1]	[3, 4, 1, 2]	[2, 4, 1, 3]	4
95	b1	biology	[3, 1, 2, 4]	[3, 4, 2, 1]	[2, 4, 3, 1]	[1, 4, 3, 2]	[4, 3, 1, 2]	[4, 3, 2, 1]	5
95	b2	biology	[2, 4, 3, 1]	[4, 1, 3, 2]	[4, 3, 2, 1]	[3, 2, 1, 4]	[3, 1, 4, 2]	[3, 4, 2, 1]	6
95	p5	physics	[4, 2, 1, 3]	[3, 2, 1, 4]	[1, 4, 2, 3]	[3, 4, 2, 1]	[1, 3, 2, 4]	[3, 2, 1, 4]	7
95	p1	physics	[2, 3, 1, 4]	[3, 1, 2, 4]	[4, 1, 2, 3]	[1, 2, 4, 3]	[1, 4, 2, 3]	[4, 3, 1, 2]	8
95	p2	physics	[3, 4, 2, 1]	[3, 2, 1, 4]	[3, 4, 2, 1]	[3, 1, 4, 2]	[3, 2, 4, 1]	[2, 1, 3, 4]	9
95	p0	physics	[3, 2, 4, 1]	[2, 1, 4, 3]	[3, 4, 2, 1]	[4, 1, 2, 3]	[4, 1, 3, 2]	[2, 1, 4, 3]	10
95	p4	physics	[1, 2, 4, 3]	[3, 2, 1, 4]	[3, 4, 2, 1]	[1, 2, 3, 4]	[1, 3, 2, 4]	[1, 2, 4, 3]	11
95	b3	biology	[1, 3, 2, 4]	[4, 1, 2, 3]	[3, 4, 2, 1]	[3, 1, 4, 2]	[3, 4, 1, 2]	[3, 1, 4, 2]	12
96	b1	biology	[3, 4, 2, 1]	[2, 3, 4, 1]	[4, 3, 2, 1]	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 2, 4, 3]	1
96	p2	physics	[2, 4, 1, 3]	[1, 2, 3, 4]	[1, 4, 2, 3]	[1, 2, 3, 4]	[4, 3, 1, 2]	[1, 2, 3, 4]	2
96	p5	physics	[2, 1, 3, 4]	[2, 3, 1, 4]	[1, 2, 3, 4]	[1, 4, 3, 2]	[3, 1, 4, 2]	[3, 1, 2, 4]	3
96	b3	biology	[1, 4, 3, 2]	[3, 4, 1, 2]	[2, 4, 3, 1]	[1, 2, 4, 3]	[2, 4, 3, 1]	[1, 2, 4, 3]	4
96	p1	physics	[3, 4, 1, 2]	[3, 1, 2, 4]	[4, 1, 3, 2]	[4, 2, 1, 3]	[1, 2, 4, 3]	[1, 3, 2, 4]	5
96	b0	biology	[1, 4, 3, 2]	[1, 3, 4, 2]	[2, 4, 1, 3]	[3, 4, 2, 1]	[2, 4, 3, 1]	[2, 3, 4, 1]	6
96	b2	biology	[1, 4, 2, 3]	[2, 4, 1, 3]	[2, 1, 3, 4]	[1, 2, 3, 4]	[1, 4, 3, 2]	[4, 2, 3, 1]	7
96	p3	physics	[1, 3, 4, 2]	[1, 2, 3, 4]	[2, 1, 4, 3]	[3, 1, 4, 2]	[3, 2, 1, 4]	[2, 4, 1, 3]	8
96	p0	physics	[2, 3, 1, 4]	[3, 2, 1, 4]	[3, 2, 4, 1]	[4, 1, 2, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	9
96	b5	biology	[2, 3, 1, 4]	[3, 2, 1, 4]	[4, 3, 1, 2]	[2, 1, 4, 3]	[4, 2, 3, 1]	[3, 2, 1, 4]	10
96	p4	physics	[1, 4, 2, 3]	[1, 4, 3, 2]	[3, 2, 1, 4]	[2, 3, 1, 4]	[3, 2, 4, 1]	[3, 4, 2, 1]	11
96	b4	biology	[1, 4, 2, 3]	[2, 1, 3, 4]	[3, 4, 1, 2]	[4, 1, 2, 3]	[1, 3, 4, 2]	[1, 2, 4, 3]	12
97	p2	physics	[3, 2, 4, 1]	[3, 4, 1, 2]	[3, 2, 1, 4]	[1, 3, 4, 2]	[3, 1, 4, 2]	[3, 1, 2, 4]	1
97	p1	physics	[1, 2, 4, 3]	[3, 4, 1, 2]	[3, 1, 4, 2]	[3, 2, 1, 4]	[1, 3, 4, 2]	[4, 3, 2, 1]	2
97	p4	physics	[3, 2, 1, 4]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	[2, 4, 3, 1]	[1, 2, 4, 3]	3
97	b1	biology	[4, 1, 2, 3]	[4, 3, 2, 1]	[2, 3, 4, 1]	[4, 2, 3, 1]	[4, 2, 1, 3]	[1, 3, 4, 2]	4
97	b3	biology	[4, 1, 2, 3]	[2, 3, 4, 1]	[1, 3, 4, 2]	[3, 4, 2, 1]	[1, 4, 2, 3]	[3, 2, 1, 4]	5
97	p3	physics	[2, 1, 3, 4]	[1, 3, 2, 4]	[2, 4, 1, 3]	[1, 2, 3, 4]	[4, 1, 2, 3]	[4, 1, 3, 2]	6
97	p5	physics	[1, 3, 2, 4]	[4, 3, 2, 1]	[1, 3, 4, 2]	[2, 3, 1, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	7
97	p0	physics	[3, 1, 4, 2]	[3, 2, 4, 1]	[4, 1, 3, 2]	[2, 1, 4, 3]	[4, 1, 2, 3]	[4, 3, 2, 1]	8
97	b4	biology	[4, 1, 3, 2]	[3, 1, 4, 2]	[1, 3, 4, 2]	[4, 3, 2, 1]	[4, 3, 2, 1]	[4, 3, 1, 2]	9
97	b5	biology	[4, 2, 1, 3]	[1, 4, 2, 3]	[2, 3, 4, 1]	[4, 3, 1, 2]	[4, 3, 2, 1]	[3, 4, 1, 2]	10
97	b2	biology	[4, 1, 3, 2]	[2, 3, 1, 4]	[1, 4, 2, 3]	[3, 1, 2, 4]	[1, 4, 2, 3]	[4, 1, 2, 3]	11
97	b0	biology	[1, 2, 3, 4]	[2, 4, 1, 3]	[3, 1, 4, 2]	[3, 2, 1, 4]	[2, 1, 3, 4]	[3, 4, 2, 1]	12
98	b0	biology	[1, 4, 2, 3]	[4, 1, 2, 3]	[1, 4, 2, 3]	[3, 2, 4, 1]	[2, 1, 4, 3]	[4, 2, 1, 3]	1
98	p4	physics	[2, 3, 1, 4]	[4, 1, 3, 2]	[2, 3, 1, 4]	[2, 4, 3, 1]	[4, 2, 3, 1]	[1, 3, 2, 4]	2
98	p3	physics	[4, 3, 2, 1]	[1, 2, 4, 3]	[1, 3, 2, 4]	[1, 2, 4, 3]	[4, 2, 1, 3]	[3, 2, 4, 1]	3
98	b1	biology	[2, 1, 3, 4]	[3, 4, 1, 2]	[3, 4, 2, 1]	[1, 2, 4, 3]	[4, 3, 2, 1]	[1, 2, 4, 3]	4
98	p2	physics	[2, 4, 1, 3]	[2, 3, 1, 4]	[3, 2, 1, 4]	[4, 3, 1, 2]	[3, 1, 2, 4]	[2, 3, 4, 1]	5
98	p5	physics	[3, 2, 4, 1]	[3, 4, 2, 1]	[2, 1, 3, 4]	[2, 1, 4, 3]	[2, 3, 4, 1]	[3, 4, 1, 2]	6
98	b5	biology	[2, 1, 3, 4]	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 3, 1, 2]	[2, 3, 4, 1]	[1, 2, 3, 4]	7
98	p1	physics	[4, 2, 3, 1]	[4, 3, 2, 1]	[4, 3, 1, 2]	[1, 4, 3, 2]	[4, 3, 2, 1]	[3, 4, 1, 2]	8
98	p0	physics	[4, 2, 1, 3]	[3, 1, 4, 2]	[3, 1, 2, 4]	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 2, 4, 3]	9
98	b4	biology	[3, 4, 2, 1]	[4, 1, 2, 3]	[4, 2, 1, 3]	[4, 1, 2, 3]	[3, 1, 2, 4]	[2, 4, 1, 3]	10
98	b2	biology	[3, 4, 2, 1]	[1, 4, 3, 2]	[2, 4, 1, 3]	[4, 3, 2, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	11
98	b3	biology	[3, 2, 1, 4]	[4, 2, 3, 1]	[4, 2, 1, 3]	[3, 2, 4, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	12
99	p4	physics	[3, 2, 4, 1]	[3, 4, 1, 2]	[1, 2, 4, 3]	[3, 2, 1, 4]	[2, 4, 3, 1]	[4, 3, 1, 2]	1
99	p5	physics	[4, 1, 2, 3]	[1, 4, 3, 2]	[1, 2, 3, 4]	[3, 2, 1, 4]	[3, 1, 2, 4]	[3, 1, 2, 4]	2
99	b0	biology	[3, 4, 1, 2]	[3, 1, 2, 4]	[2, 1, 3, 4]	[1, 4, 2, 3]	[4, 3, 2, 1]	[4, 3, 1, 2]	3
99	b5	biology	[1, 2, 3, 4]	[3, 4, 2, 1]	[3, 1, 2, 4]	[1, 2, 4, 3]	[2, 3, 1, 4]	[1, 2, 3, 4]	4
99	p3	physics	[3, 1, 2, 4]	[2, 1, 4, 3]	[2, 1, 4, 3]	[4, 1, 3, 2]	[1, 4, 2, 3]	[4, 1, 2, 3]	5
99	b3	biology	[4, 3, 2, 1]	[4, 3, 1, 2]	[2, 1, 4, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	[1, 3, 2, 4]	6
99	p1	physics	[1, 3, 2, 4]	[1, 3, 2, 4]	[2, 3, 4, 1]	[1, 4, 2, 3]	[1, 2, 3, 4]	[3, 4, 2, 1]	7
99	p0	physics	[3, 1, 2, 4]	[2, 3, 1, 4]	[3, 1, 2, 4]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 4, 2, 1]	8
99	b4	biology	[1, 3, 4, 2]	[4, 1, 2, 3]	[4, 3, 1, 2]	[3, 4, 2, 1]	[4, 3, 1, 2]	[4, 3, 2, 1]	9
99	p2	physics	[2, 1, 4, 3]	[2, 3, 4, 1]	[1, 3, 4, 2]	[2, 3, 4, 1]	[4, 3, 1, 2]	[4, 1, 2, 3]	10
99	b1	biology	[4, 3, 1, 2]	[4, 2, 1, 3]	[2, 3, 1, 4]	[1, 3, 2, 4]	[4, 1, 2, 3]	[1, 2, 4, 3]	11
99	b2	biology	[3, 4, 2, 1]	[1, 4, 3, 2]	[4, 1, 2, 3]	[3, 1, 2, 4]	[4, 3, 2, 1]	[1, 3, 2, 4]	12
100	b2	biology	[4, 2, 1, 3]	[3, 1, 4, 2]	[1, 3, 4, 2]	[4, 3, 1, 2]	[4, 2, 1, 3]	[3, 1, 2, 4]	1
100	b3	biology	[2, 1, 4, 3]	[4, 3, 1, 2]	[1, 3, 2, 4]	[2, 1, 3, 4]	[2, 3, 4, 1]	[3, 2, 1, 4]	2
100	p3	physics	[3, 2, 4, 1]	[1, 3, 4, 2]	[2, 1, 4, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	[3, 2, 4, 1]	3
100	b4	biology	[4, 2, 3, 1]	[4, 3, 2, 1]	[4, 2, 3, 1]	[3, 1, 2, 4]	[2, 3, 1, 4]	[3, 2, 1, 4]	4
100	b0	biology	[4, 2, 1, 3]	[3, 4, 2, 1]	[1, 4, 2, 3]	[1, 4, 2, 3]	[3, 1, 4, 2]	[1, 3, 2, 4]	5
100	p2	physics	[4, 1, 2, 3]	[1, 4, 3, 2]	[4, 3, 2, 1]	[3, 4, 1, 2]	[2, 3, 4, 1]	[3, 1, 2, 4]	6
100	p4	physics	[2, 4, 1, 3]	[3, 2, 4, 1]	[2, 1, 3, 4]	[4, 1, 2, 3]	[1, 4, 2, 3]	[1, 2, 4, 3]	7
100	p0	physics	[1, 3, 4, 2]	[4, 3, 1, 2]	[1, 4, 3, 2]	[1, 4, 2, 3]	[4, 3, 2, 1]	[2, 4, 3, 1]	8
100	p5	physics	[3, 2, 4, 1]	[2, 3, 1, 4]	[2, 1, 4, 3]	[4, 2, 3, 1]	[2, 4, 1, 3]	[1, 3, 2, 4]	9
100	b5	biology	[1, 3, 2, 4]	[4, 3, 1, 2]	[4, 3, 2, 1]	[1, 2, 4, 3]	[2, 3, 4, 1]	[1, 4, 3, 2]	10
100	p1	physics	[1, 4, 2, 3]	[3, 1, 2, 4]	[3, 2, 1, 4]	[3, 4, 2, 1]	[3, 1, 4, 2]	[3, 2, 1, 4]	11
100	b1	biology	[1, 2, 3, 4]	[4, 2, 1, 3]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 1, 3, 4]	[2, 1, 4, 3]	12
101	p1	physics	[4, 1, 2, 3]	[1, 4, 3, 2]	[3, 2, 1, 4]	[4, 3, 1, 2]	[3, 1, 4, 2]	[3, 2, 4, 1]	1
101	b2	biology	[2, 3, 1, 4]	[1, 2, 3, 4]	[4, 1, 2, 3]	[1, 4, 3, 2]	[2, 3, 4, 1]	[2, 3, 1, 4]	2
101	p0	physics	[4, 2, 3, 1]	[4, 3, 2, 1]	[1, 2, 4, 3]	[4, 2, 1, 3]	[3, 4, 1, 2]	[2, 4, 3, 1]	3
101	b5	biology	[1, 2, 3, 4]	[3, 2, 4, 1]	[3, 4, 2, 1]	[3, 4, 1, 2]	[2, 4, 1, 3]	[1, 4, 2, 3]	4
101	p4	physics	[2, 4, 3, 1]	[3, 1, 2, 4]	[3, 1, 4, 2]	[1, 4, 2, 3]	[2, 1, 3, 4]	[4, 2, 1, 3]	5
101	b4	biology	[1, 3, 2, 4]	[3, 2, 4, 1]	[3, 4, 1, 2]	[4, 1, 2, 3]	[3, 4, 2, 1]	[1, 4, 3, 2]	6
101	b0	biology	[4, 1, 3, 2]	[2, 1, 3, 4]	[3, 4, 2, 1]	[3, 4, 1, 2]	[1, 2, 4, 3]	[1, 3, 4, 2]	7
101	b1	biology	[3, 4, 1, 2]	[4, 3, 1, 2]	[2, 1, 4, 3]	[4, 2, 1, 3]	[4, 3, 2, 1]	[3, 2, 4, 1]	8
101	b3	biology	[4, 2, 1, 3]	[2, 1, 4, 3]	[2, 4, 3, 1]	[4, 3, 2, 1]	[1, 2, 3, 4]	[1, 4, 2, 3]	9
101	p2	physics	[2, 4, 1, 3]	[1, 4, 3, 2]	[2, 3, 4, 1]	[2, 3, 4, 1]	[3, 2, 4, 1]	[3, 1, 2, 4]	10
101	p5	physics	[2, 1, 3, 4]	[4, 2, 3, 1]	[2, 3, 4, 1]	[3, 4, 2, 1]	[1, 4, 3, 2]	[2, 1, 3, 4]	11
101	p3	physics	[4, 1, 3, 2]	[2, 1, 3, 4]	[4, 2, 1, 3]	[3, 4, 2, 1]	[3, 2, 1, 4]	[1, 4, 3, 2]	12
102	b4	biology	[1, 4, 2, 3]	[4, 1, 3, 2]	[4, 2, 1, 3]	[2, 3, 1, 4]	[4, 3, 2, 1]	[4, 3, 2, 1]	1
102	b3	biology	[4, 3, 2, 1]	[3, 2, 1, 4]	[4, 1, 3, 2]	[3, 1, 2, 4]	[3, 2, 1, 4]	[1, 3, 4, 2]	2
102	p2	physics	[2, 1, 4, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	[4, 3, 2, 1]	[3, 2, 1, 4]	[4, 1, 2, 3]	3
102	p5	physics	[4, 3, 1, 2]	[3, 2, 1, 4]	[1, 4, 2, 3]	[2, 3, 4, 1]	[3, 4, 1, 2]	[2, 1, 4, 3]	4
102	b1	biology	[3, 4, 1, 2]	[2, 3, 1, 4]	[4, 1, 3, 2]	[4, 1, 2, 3]	[3, 1, 4, 2]	[2, 1, 4, 3]	5
102	p3	physics	[4, 2, 1, 3]	[3, 1, 4, 2]	[2, 4, 1, 3]	[1, 2, 4, 3]	[2, 4, 3, 1]	[2, 4, 3, 1]	6
102	p1	physics	[2, 3, 4, 1]	[3, 1, 4, 2]	[1, 3, 4, 2]	[4, 3, 2, 1]	[2, 3, 1, 4]	[2, 1, 3, 4]	7
102	p4	physics	[1, 2, 3, 4]	[2, 4, 1, 3]	[2, 4, 3, 1]	[1, 4, 3, 2]	[2, 4, 1, 3]	[3, 1, 2, 4]	8
102	b0	biology	[2, 1, 4, 3]	[1, 2, 3, 4]	[1, 3, 2, 4]	[2, 4, 3, 1]	[4, 1, 2, 3]	[1, 3, 2, 4]	9
102	b2	biology	[1, 2, 3, 4]	[1, 4, 2, 3]	[3, 2, 4, 1]	[1, 2, 3, 4]	[1, 4, 3, 2]	[3, 2, 4, 1]	10
102	p0	physics	[2, 3, 4, 1]	[4, 2, 3, 1]	[3, 4, 2, 1]	[4, 2, 1, 3]	[2, 1, 4, 3]	[3, 4, 1, 2]	11
102	b5	biology	[1, 2, 4, 3]	[1, 2, 3, 4]	[3, 2, 1, 4]	[3, 4, 2, 1]	[2, 1, 4, 3]	[3, 4, 1, 2]	12
103	b2	biology	[1, 4, 2, 3]	[2, 1, 3, 4]	[4, 3, 2, 1]	[4, 1, 2, 3]	[4, 3, 1, 2]	[4, 1, 2, 3]	1
103	p1	physics	[2, 3, 1, 4]	[4, 2, 1, 3]	[1, 3, 2, 4]	[3, 4, 2, 1]	[1, 4, 2, 3]	[4, 1, 2, 3]	2
103	b3	biology	[1, 2, 4, 3]	[1, 4, 2, 3]	[4, 1, 2, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	[4, 2, 1, 3]	3
103	p5	physics	[4, 2, 3, 1]	[4, 1, 3, 2]	[1, 3, 2, 4]	[1, 4, 2, 3]	[2, 3, 4, 1]	[2, 1, 3, 4]	4
103	b1	biology	[1, 3, 4, 2]	[1, 2, 4, 3]	[3, 1, 2, 4]	[2, 3, 1, 4]	[3, 2, 1, 4]	[1, 2, 3, 4]	5
103	p0	physics	[3, 1, 4, 2]	[2, 3, 1, 4]	[4, 1, 2, 3]	[4, 2, 1, 3]	[4, 1, 2, 3]	[4, 1, 3, 2]	6
103	p4	physics	[4, 2, 3, 1]	[1, 2, 3, 4]	[2, 4, 3, 1]	[4, 2, 3, 1]	[4, 3, 2, 1]	[2, 4, 3, 1]	7
103	p2	physics	[1, 2, 4, 3]	[2, 3, 1, 4]	[4, 2, 3, 1]	[2, 1, 4, 3]	[2, 3, 4, 1]	[4, 1, 3, 2]	8
103	b0	biology	[1, 3, 4, 2]	[4, 2, 1, 3]	[2, 3, 4, 1]	[3, 1, 4, 2]	[3, 4, 2, 1]	[2, 3, 1, 4]	9
103	b5	biology	[2, 3, 4, 1]	[1, 4, 3, 2]	[3, 1, 2, 4]	[4, 3, 2, 1]	[4, 1, 2, 3]	[2, 1, 3, 4]	10
103	b4	biology	[3, 2, 4, 1]	[4, 1, 2, 3]	[1, 2, 4, 3]	[3, 2, 1, 4]	[2, 3, 1, 4]	[2, 4, 3, 1]	11
103	p3	physics	[2, 3, 1, 4]	[2, 1, 3, 4]	[1, 2, 3, 4]	[3, 2, 1, 4]	[1, 3, 2, 4]	[1, 3, 4, 2]	12
104	p1	physics	[3, 1, 4, 2]	[2, 4, 1, 3]	[2, 4, 3, 1]	[1, 3, 4, 2]	[4, 2, 3, 1]	[2, 1, 4, 3]	1
104	p4	physics	[3, 2, 4, 1]	[3, 4, 2, 1]	[4, 1, 3, 2]	[3, 1, 4, 2]	[1, 3, 4, 2]	[2, 1, 4, 3]	2
104	p0	physics	[4, 2, 3, 1]	[4, 3, 2, 1]	[4, 1, 2, 3]	[4, 2, 3, 1]	[2, 3, 1, 4]	[2, 1, 4, 3]	3
104	b1	biology	[3, 4, 1, 2]	[1, 4, 2, 3]	[4, 2, 1, 3]	[4, 2, 3, 1]	[2, 1, 4, 3]	[3, 4, 1, 2]	4
104	b5	biology	[2, 4, 1, 3]	[4, 2, 1, 3]	[2, 3, 4, 1]	[3, 4, 2, 1]	[2, 3, 4, 1]	[3, 1, 2, 4]	5
104	b0	biology	[1, 4, 2, 3]	[4, 1, 3, 2]	[1, 4, 2, 3]	[1, 3, 2, 4]	[2, 1, 3, 4]	[4, 1, 2, 3]	6
104	p2	physics	[4, 3, 1, 2]	[1, 4, 2, 3]	[4, 3, 2, 1]	[2, 4, 3, 1]	[2, 3, 1, 4]	[2, 3, 1, 4]	7
104	b3	biology	[1, 3, 4, 2]	[2, 4, 3, 1]	[3, 1, 2, 4]	[4, 1, 2, 3]	[4, 3, 2, 1]	[1, 3, 2, 4]	8
104	b4	biology	[4, 3, 2, 1]	[1, 4, 2, 3]	[2, 4, 3, 1]	[4, 1, 2, 3]	[1, 4, 2, 3]	[4, 1, 3, 2]	9
104	p3	physics	[2, 1, 3, 4]	[4, 1, 2, 3]	[1, 4, 2, 3]	[2, 3, 1, 4]	[2, 4, 3, 1]	[3, 2, 4, 1]	10
104	p5	physics	[2, 1, 3, 4]	[1, 2, 3, 4]	[3, 2, 4, 1]	[2, 1, 3, 4]	[2, 4, 1, 3]	[2, 1, 3, 4]	11
104	b2	biology	[3, 1, 2, 4]	[2, 3, 4, 1]	[3, 4, 1, 2]	[3, 2, 4, 1]	[4, 1, 2, 3]	[4, 2, 1, 3]	12
105	p3	physics	[1, 4, 2, 3]	[1, 2, 3, 4]	[1, 3, 2, 4]	[3, 4, 1, 2]	[3, 1, 4, 2]	[1, 3, 4, 2]	1
105	b3	biology	[4, 2, 1, 3]	[3, 2, 1, 4]	[4, 1, 3, 2]	[2, 4, 1, 3]	[1, 2, 4, 3]	[2, 3, 1, 4]	2
105	b0	biology	[4, 1, 3, 2]	[1, 4, 2, 3]	[3, 2, 1, 4]	[2, 1, 4, 3]	[1, 3, 4, 2]	[1, 3, 2, 4]	3
